LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,MUT00_HighByte,MUT01_LowByte,LoadMUT2Byte,TPS,RPM,TimingAdv,FuelTrim_Low,FuelTrim_Mid,FuelTrim_High,FuelTrim_InUse,O2FeedbackTrim,CoolantTemp,Battery,Speed,Load1B,KnockSum,CoolantTempScaled,WideBandAF,InjPulseWidth,InjDutyCycle,FuelConsumption,MAP,AirTemp,MAFAirTempScaled,ZTXBoost,ZTXEGT,Baro,AirFlow,AccelEnrich,O2Sensor,TargetIdleRPM,O2Sensor2,Gear,AirVol,JDMMAP,KnockSum3E,ISCSteps,CrankSignalSw,IdlePosSw,PwrSteeringSw,ACSwitch,ACRelaySw,InhibitorSw,AFRMAP,LoadCalc,Load11bit4,ECULoad,InjectorLatency,RPMMUT2Byte,AirFlowMUT2Byte,OctaneFlag,EGRTemp,MATScaled,WGDC,LoadError,WGDCCorr,GMMAP,MAPScaled,gmas,LC1WidebandO2,WB02,Alt_Maps,ZTXRPM,ZTXTPS,ZTXUser1,ZTXUser2,ZTXConfig,LC1RPM,LC1Battery,LC1Aux1,LC1Aux2,LC1Aux3,LC1Aux4,LC1Aux5,TestE1,TestE4,KnockVoltage,Knock_72,knock_adc,knock_base,knock_var,knock_change,knock_dynamics,knock_flag,EFI_ClearDTC,DLP1Digital,DLP2Digital,DLP3Digital,DLP4Digital,DLP5Digital,DLP6Digital,DLP7Digital,DLP8Digital,DLP1Analog,DLP2Analog,DLP3Analog,DLP4Analog,DLP5Analog,DLP6Analog,DLP7Analog,DLP8Analog,DLP1Temp,DLP2Temp,DLP3Temp,DLP4Temp,DLP5Temp,DLP6Temp,DLP7Temp,DLP8Temp,Custom
51,2026-03-07,16:34:41.84053,9.85424,,,,,18.0392156862745,2000,26,6.25,0.5859375,0,0.5859375,2.734375,192.2,14.22602,1.2427424,0,0,181.4,,1.28,2.3,1.65888739496672,21.66976,86,89.6,,,98.98,75,,0.91744,,0.76128,54.7176953164228,0,,31,52,,,,,,,14.7,,,25.625,18,224000,1311.465,100,265.6,-40,100,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2026-03-07,16:34:42.04795,10.06108,,,,,16.4705882352941,2031.25,32,6.25,0.5859375,0,0.5859375,1.5625,192.2,14.15269,1.2427424,0,0,181.4,,1.28,2.1,1.81687667067784,14.12404,86,89.6,,,98.98,37.5,,0.01952,,0.80032,49.8896633767384,0,,32,39,,,,,,,14.7,,,15.625,18,224000,1134.7553125,100,265.6,-40,100,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2026-03-07,16:34:42.26233,10.27554,,,,,20.3921568627451,1843.75,23,6.25,0.5859375,0,6.25,-9.9609375,192.2,14.22602,1.2427424,0,0,181.4,,2.048,2.93333333333333,1.30071852559891,18.76756,86,89.6,,,98.98,62.5,,0.01952,,0.80032,42.6476154672119,80,,32,54,,,,,,,14.7,,,45,18,224000,1260.9484375,100,265.6,-40,100,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2026-03-07,16:34:42.47243,10.48571,,,,,30.5882352941176,1687.5,27,6.25,0.5859375,0,0.5859375,1.953125,192.2,14.15269,1.2427424,0,0,181.4,,4.096,6.29333333333333,0.606267109389322,38.30904,86,89.6,,,98.98,162.5,,0.93696,,0.01952,49.084991386791,184,,35,58,,,,,,,14.7,,,73.75,18,224000,1134.65703125,100,265.6,-40,100,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2026-03-07,16:34:42.68620,10.70003,,,,,32.156862745098,2125,27,6.25,0.5859375,0,0.5859375,0.5859375,192.2,14.15269,0,0,0,181.4,,3.84,7.1,0,38.11556,86,89.6,,,98.98,187.5,,0.81984,,0.7808,0,160,,32,60,,,,,,,14.7,,,74.375,18,224000,1185.17359375,100,265.6,-40,100,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2026-03-07,16:34:42.89660,10.90966,,,,,36.4705882352941,2437.5,25,6.25,0.5859375,0,0.5859375,-1.171875,192.2,14.15269,0,0,0,181.4,,4.352,9.06666666666667,0,41.40472,86,89.6,,,98.98,231.25,,0.05856,,0.52704,0,96,,36,60,,,,,,,14.7,,,80,18,224000,1134.65703125,100,265.6,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2026-03-07,16:34:43.08468,11.09774,,,,,36.4705882352941,2562.5,25,6.25,0.5859375,0,0.5859375,1.5625,192.2,14.22602,0,0,0,181.4,,4.864,10.3866666666667,0,42.5656,86,89.6,,,98.98,243.75,,0.83936,,0.25376,0,64,,38,60,,,,,,,14.7,,,85.625,18,224000,1058.8821875,100,265.6,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2026-03-07,16:34:43.26835,11.28112,,,,,36.4705882352941,2437.5,21,6.25,0.5859375,0,0.5859375,0.78125,192.2,14.22602,0,0,0,181.4,,4.608,9.12,0,44.30692,86,89.6,,,98.98,237.5,,0.85888,,0.74176,0,32,,40,60,,,,,,,14.7,,,92.5,18,224000,957.8490625,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2026-03-07,16:34:43.41233,11.42511,,,,,40.3921568627451,2187.5,18,6.25,0.5859375,0,0.5859375,-0.5859375,192.2,14.22602,0,0,0,181.4,,5.12,8.93333333333333,0,47.59608,86,89.6,,,98.98,237.5,,0.76128,,0.72224,0,184,,42,62,,,,,,,13.6347826086957,,,101.875,17,224000,907.3325,100,265.6,-40,17,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2026-03-07,16:34:43.61825,11.63384,,,,,42.3529411764706,1937.5,16,6.25,0.5859375,0,0,0,192.2,14.22602,0,0,0,181.4,,5.888,9.04666666666667,0,47.78956,86,89.6,,,98.98,212.5,,0.89792,,0.6832,0,104,,44,64,,,,,,,13.44,,,104.375,17,224000,806.39765625,100,265.6,-40,34,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2026-03-07,16:34:43.83593,11.84895,,,,,42.3529411764706,1625,12,6.25,0.5859375,0,0,0,192.2,14.22602,0,0,0,181.4,,5.888,7.51333333333333,0,47.78956,86,89.6,,,98.98,181.25,,0.91744,,0.7808,0,136,,44,64,,,,,,,13.44,,,104.375,17,224000,755.7828125,100,265.6,-40,68,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2026-03-07,16:34:44.05274,12.06593,,,,,42.3529411764706,1468.75,10,6.25,0.5859375,0,0,0,192.2,14.22602,6.213712,0,0,181.4,,5.888,7.82,2.43954028671577,47.78956,86,89.6,,,98.98,193.75,,0.91744,,0.7808,8.52952309344237,56,,37,64,,,,,,,13.44,,,105,18,224000,806.299375,100,265.6,-40,85,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2026-03-07,16:34:44.25242,12.26541,,,,,49.0196078431373,1781.25,12,6.25,0.5859375,0,0,0,192.2,14.15269,6.213712,0,0,181.4,,6.144,9.28,2.0557333019523,47.78956,86,89.6,,,98.98,231.25,,0.91744,,0.7808,9.49512948137925,40,,42,66,,,,,,,13.3446808510638,,,108.75,18,228000,831.6559375,100,265.6,-40,100,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2026-03-07,16:34:44.45008,12.46394,,,,,52.5490196078431,1968.75,13,6.25,0.5859375,0,0,0,192.2,14.15269,6.213712,0,0,181.4,,6.144,10.56,1.80655350777626,47.78956,86,89.6,,,98.98,268.75,,0.89792,,0.7808,10.9435390632846,152,,44,67,,,,,,,13.44,,,111.875,18,228000,882.07421875,100,265.6,-40,100,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2026-03-07,16:34:44.62229,12.63501,,,,,53.3333333333333,2218.75,14,6.25,0.5859375,0,0,0,192.2,14.22602,9.9419392,0,0,181.4,,6.144,11.52,2.64961181140518,47.78956,86,89.6,,,98.98,300,,0.89792,,0.76128,7.44321590701339,216,,38,67,,,,,,,13.536690647482,,,113.75,17,228000,882.07421875,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2026-03-07,16:34:44.81864,12.8315,,,,,55.2941176470588,2437.5,16,6.25,0.5859375,0,0,0,192.2,14.22602,9.9419392,0,0,181.4,,6.4,13.5,2.26100207906576,47.78956,86,89.6,,,98.98,350,,0.8784,,0.76128,8.24788789696079,48,,46,67,,,,,,,13.6347826086957,,,119.375,18,228000,882.07421875,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2026-03-07,16:34:45.01966,13.03573,,,,,56.078431372549,2687.5,14,6.25,0.5859375,0,0,0,192.2,14.15269,9.9419392,0,2,181.4,,7.168,16.6133333333333,1.8372910152922,47.78956,86,89.6,,,98.98,406.25,,0.89792,,0.76128,9.1531438856516,216,,44,67,,,,,,,13.44,,,128.75,17,228000,856.71765625,100,265.6,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2026-03-07,16:34:45.23318,13.24609,,,,,56.078431372549,2968.75,13,6.25,0.5859375,0,0,0,192.2,14.15269,9.9419392,0,2,181.4,,7.936,20.2533333333333,1.50708663927194,47.59608,86,89.6,,,98.98,493.75,,0.91744,,0.7808,10.0583998743424,64,,44,67,,,,,,,13.0666666666667,,,140.625,18,228000,806.20109375,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2026-03-07,16:34:45.42592,13.43921,,,,,54.1176470588235,3281.25,11,6.25,0.5859375,0,0,0,192.2,14.15269,16.1556512,0,2,181.4,,8.96,25.4333333333333,1.95022541714961,47.59608,86,89.6,,,98.98,606.25,,0.91744,,0.7808,6.80876299186256,32,,47,67,,,,,,,12.2181818181818,,,155.625,18,228000,780.9428125,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2026-03-07,16:34:45.64374,13.65748,,,,,51.3725490196078,3593.75,10,6.25,0.5859375,0,0,0,192.2,14.07936,16.1556512,0,3,181.4,,10.496,32.5266666666667,1.52492518270665,47.59608,84.2,87.8,,,98.49,731.25,,0.93696,,0.7808,7.48963929104882,32,,43,66,,,,,,,11.2670658682635,,,159.375,18,228000,730.42625,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2026-03-07,16:34:45.85577,13.86855,,,,,50.1960784313725,3937.5,7,6.25,0.5859375,0,0,0,192.2,14.07936,16.1556512,0,2,181.4,,13.312,45.0666666666667,1.10060798319908,47.59608,82.4,87.8,,,98,943.75,,0.93696,,0.80032,8.29431128099621,128,,49,65,,,,,,,10.8763005780347,,,159.375,18,228000,679.9096875,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2026-03-07,16:34:46.06016,14.0731,,,,,49.0196078431373,4406.25,7,6.25,0.5859375,0,0,0,192.2,14.07936,21.1266208,0,1,181.4,,12.288,46.4,1.39789864532756,47.59608,82.4,87.8,,,98.49,881.25,,0.95648,,0.80032,7.00537967718908,152,,48,65,,,,,,,11.4036363636364,,,155.625,18,228000,831.55765625,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2026-03-07,16:34:46.22972,14.24255,,,,,45.8823529411765,4781.25,14,6.25,0.5859375,0,0,0,192.2,14.15269,21.1266208,0,0,181.4,,8.448,34.32,1.88993290044286,47.59608,82.4,87.8,,,98.49,731.25,,0.91744,,0.7808,7.47871614186401,56,,49,64,,,,,,,12.2181818181818,,,124.375,18,228000,1008.365625,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2026-03-07,16:34:46.42218,14.43491,,,,,30.9803921568627,5000,24,6.25,0.5859375,0,0,0,192.2,14.15269,21.1266208,0,0,181.4,,4.096,16.64,3.8979866071634,24.185,82.4,86,,,98.98,293.75,,0.91744,,0.80032,7.19471426305905,0,,39,60,,,,,,,14.7,,,45,17,224000,1387.1415625,100,265.6,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2026-03-07,16:34:46.63157,14.64439,,,,,18.0392156862745,4593.75,36,6.25,0.5859375,0,0.5859375,-3.125,192.2,14.22602,21.1266208,0,0,181.4,,2.304,8.52,7.61296914826278,13.93056,82.4,86,,,98.98,181.25,,0.6832,,0.76128,6.57937685898163,224,,30,53,,,,,,,14.7,,,35.625,18,224000,1412.498125,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2026-03-07,16:34:46.84626,14.85908,,,,,16.8627450980392,4156.25,37,6.25,0.5859375,0,0.5859375,-6.0546875,192.2,14.15269,27.3403328,0,0,181.4,,1.792,6.02,13.9434721238067,13.35012,82.4,86,,,98.98,150,,0.62464,,0.76128,4.60857594242598,104,,40,45,,,,,,,14.7,,,31.875,18,224000,1589.30609375,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2026-03-07,16:34:47.06147,15.07425,,,,,30.1960784313725,3750,43,6.25,0.5859375,0,0.5859375,-8.3984375,192.2,14.07936,27.3403328,0,0,181.4,,3.584,11.1066666666667,7.55759623517251,46.82216,82.4,86,,,98.98,412.5,,0.70272,,0.54656,4.27939194653841,112,,24,66,,,,,,,13.3446808510638,,,109.375,18,224000,1058.8821875,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2026-03-07,16:34:47.27156,15.28442,,,,,68.2352941176471,3781.25,20,6.25,0.5859375,0,0,0,192.2,14.15269,27.3403328,0,0,181.4,,7.68,23.2,3.61809061143604,47.59608,82.4,86,,,98.98,550,,0.91744,,0.74176,3.98678395019391,120,,51,69,,,,,,,12.9765517241379,,,141.875,18,224000,856.8159375,100,265.6,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2026-03-07,16:34:47.47288,15.48567,,,,,77.2549019607843,3437.5,14,6.25,0.5859375,0,0,0,192.2,14.15269,28.5830752,0,0,181.4,,9.728,29.8933333333333,2.93560916125356,47.59608,82.4,84.2,,,98.49,668.75,,0.93696,,0.76128,4.05834568843033,64,,38,69,,,,,,,11.5435582822086,,,159.375,18,196000,755.7828125,100,265.6,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2026-03-07,16:34:47.58632,15.60027,,,,,88.6274509803922,3593.75,9,6.25,0.5859375,0,0,0,192.2,14.07936,28.5830752,0,0,181.4,,12.544,38.5466666666667,2.27659485974765,47.59608,82.4,84.2,,,98.49,787.5,,0.95648,,0.7808,4.19828864320379,200,,38,69,,,,,,,10.9395348837209,,,159.375,18,228000,730.52453125,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2026-03-07,16:34:47.78568,15.80026,,,,,89.4117647058823,3781.25,9,6.25,0.5859375,0,0,0,192.2,14.07936,28.5830752,0,0,181.4,,14.336,44.8,1.95882016057455,47.59608,80.6,84.2,,,98,918.75,,0.95648,,0.7808,4.30324585928389,208,,49,69,,,,,,,10.752,,,159.375,18,228000,680.00796875,100,265.6,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2026-03-07,16:34:48.00395,16.0178,,,,,89.8039215686274,3968.75,7,6.25,0.5859375,0,0,0,192.2,14.07936,28.5830752,0,0,181.4,,14.08,46.9333333333333,1.86978288054843,47.59608,80.6,84.2,,,98.49,875,,0.95648,,0.7808,4.54814603013744,160,,44,69,,,,,,,10.8137931034483,,,159.375,18,228000,730.52453125,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2026-03-07,16:34:48.20662,16.21942,,,,,91.7647058823529,4187.5,10,6.25,0.5859375,0,0,0,192.2,14.07936,33.5540448,0,0,181.4,,12.032,42.3,2.43538787771711,47.59608,80.6,84.2,,,98.49,850,,0.93696,,0.76128,4.08296528232566,56,,45,69,,,,,,,11.0035087719298,,,159.375,18,228000,781.04109375,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2026-03-07,16:34:48.41947,16.43336,,,,,90.9803921568627,4406.25,11,6.25,0.5859375,0,0,0,192.2,14.07936,33.5540448,0,0,181.4,,13.056,48.62,2.11881750776293,47.59608,78.8,82.4,,,98,956.25,,0.93696,,0.76128,4.2915839463861,184,,43,69,,,,,,,10.8763005780347,,,159.375,18,228000,755.7828125,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2026-03-07,16:34:48.63047,16.64596,,,,,86.2745098039216,4625,10,6.25,0.5859375,0,0,0,192.2,14.00603,33.5540448,0,0,181.4,,13.312,52,1.98109436975834,47.59608,78.8,82.4,,,98,1000,,0.93696,,0.76128,4.53000527674088,80,,41,69,,,,,,,10.6909090909091,,,159.375,18,228000,755.7828125,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2026-03-07,16:34:48.83797,16.85117,,,,,78.8235294117647,4843.75,10,6.25,0.5859375,0,0,0,192.2,14.00603,33.5540448,0,0,181.4,,13.312,54.4266666666667,1.89276532142516,47.59608,78.8,82.4,,,98,1031.25,,0.95648,,0.7808,4.73862394080132,120,,45,69,,,,,,,10.5707865168539,,,159.375,18,228000,755.7828125,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2026-03-07,16:34:49.04465,17.0581,,,,,61.1764705882353,5031.25,10,6.25,0.5859375,0,0,0,192.2,14.00603,38.5250144,0,0,181.4,,12.544,53.5733333333333,2.20779003100661,47.59608,77,80.6,,,98,981.25,,0.95648,,0.7808,4.25697439843137,72,,38,65,,,,,,,11.0682352941176,,,146.25,18,224000,932.59078125,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2026-03-07,16:34:49.24048,17.25306,,,,,27.4509803921569,5031.25,23,6.25,0.5859375,0,0,0,192.2,14.22602,38.5250144,0,0,181.4,,1.28,5.36666666666667,22.0395039617007,19.73496,77,80.6,,,98.98,275,,0.976,,0.80032,4.1012314326351,16,,36,62,,,,,,,14.7,,,41.25,18,224000,1362.07984375,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2026-03-07,16:34:49.43793,17.45095,,,,,18.0392156862745,4750,36,6.25,0.5859375,0,0.5859375,-3.3203125,192.2,14.22602,38.5250144,0,0,181.4,,2.048,7.89333333333333,14.9846289604469,13.35012,77,80.6,,,98.98,181.25,,0.62464,,0.7808,3.73783117911047,168,,30,56,,,,,,,14.7,,,34.375,18,224000,1437.75640625,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2026-03-07,16:34:49.61134,17.62468,,,,,16.8627450980392,4343.75,38,6.25,0.5859375,0,0.5859375,-6.0546875,192.2,14.22602,43.495984,0,0,181.4,,1.792,6.3,21.1968944912415,12.96316,77,80.6,,,98.98,143.75,,0.5856,,0.70272,3.03476293351589,248,,38,48,,,,,,,14.7,,,30.625,18,224000,1463.0146875,100,265.6,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2026-03-07,16:34:49.75691,17.7699,,,,,25.0980392156863,4000,41,6.25,0.5859375,0,0.5859375,-7.8125,195.8,14.15269,43.495984,0,0,181.4,,2.304,7.5,17.8053913726428,26.70024,77,80.6,,,98.98,206.25,,0.56608,,0.56608,2.87382853552641,192,,29,56,,,,,,,14.7,,,61.875,18,224000,1185.271875,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2026-03-07,16:34:49.96763,17.9815,,,,,76.4705882352941,3625,22,6.25,0.5859375,0,0,0,195.8,14.15269,43.495984,0,0,181.4,,7.68,23.6,5.658493020967,47.78956,77,80.6,,,98.98,550,,0.91744,,0.6832,2.71289413753693,24,,43,69,,,,,,,12.544,,,136.875,18,224000,907.3325,100,262.9,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2026-03-07,16:34:50.17626,18.1891,,,,,100,3687.5,15,6.25,0.5859375,0,0,0,195.8,14.15269,43.495984,0,0,181.4,,9.984,31.2,4.2801421568853,47.59608,77,80.6,,,98.49,681.25,,0.93696,,0.76128,2.73588476582114,96,,41,69,,,,,,,11.2670658682635,,,159.375,18,228000,755.7828125,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2026-03-07,16:34:50.39269,18.40598,,,,,100,3781.25,10,6.25,0.5859375,0,0,0,195.8,14.07936,43.495984,0,0,183.2,,13.568,42.7533333333333,3.12350932390819,47.59608,75.2,78.8,,,98,856.25,,0.95648,,0.76128,2.80485665067377,184,,37,69,,,,,,,10.5707865168539,,,159.375,18,228000,705.26625,100,262.9,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2026-03-07,16:34:50.57493,18.58802,,,,,100,3875,7,6.25,0.5859375,0,0,0,195.8,14.00603,43.495984,0,0,183.2,,16.384,53.3333333333333,2.5038831617779,47.59608,75.2,78.8,,,98,968.75,,0.95648,,0.76128,2.89681916381062,216,,45,69,,,,,,,10.4533333333333,,,159.375,18,228000,705.26625,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2026-03-07,16:34:50.76807,18.78086,,,,,100,3968.75,8,6.25,0.5859375,0,0,0,195.8,14.00603,43.495984,0,0,183.2,,13.056,43.52,3.06848426688468,47.59608,75.2,78.8,,,98.49,812.5,,0.95648,,0.76128,2.96579104866325,72,,41,69,,,,,,,10.8137931034483,,,159.375,18,228000,755.7828125,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2026-03-07,16:34:50.97867,18.99269,,,,,100,4062.5,11,6.25,0.5859375,0,0,0,195.8,14.00603,43.495984,0,0,183.2,,12.544,43.12,3.09694887047359,47.59608,75.2,77,,,98.49,831.25,,0.93696,,0.74176,3.03476293351589,120,,43,69,,,,,,,10.6909090909091,,,159.375,18,228000,755.7828125,100,262.9,-40,0,,63.5,,0,207.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2026-03-07,16:34:51.18822,19.2026,,,,,100,4187.5,9,6.25,0.5859375,0,0,0,195.8,14.00603,45.9814688,0,0,183.2,,13.568,47.7,2.9595664006639,47.59608,75.2,77,,,98,893.75,,0.95648,,0.76128,2.95771326034718,136,,44,69,,,,,,,10.6305084745763,,,159.375,18,228000,755.7828125,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2026-03-07,16:34:51.39334,19.40676,,,,,100,4312.5,10,6.25,0.5859375,0,0,0,195.8,14.00603,45.9814688,0,0,183.2,,13.312,48.1866666666667,2.92967592650114,47.59608,73.4,77,,,98,900,,0.95648,,0.76128,3.02295693520778,16,,39,69,,,,,,,10.6305084745763,,,159.375,18,228000,755.7828125,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2026-03-07,16:34:51.61683,19.62959,,,,,100,4406.25,10,6.25,0.5859375,0,0,0,195.8,14.07936,45.9814688,0,0,183.2,,13.312,49.2266666666667,2.86778136467365,47.59608,73.4,77,,,98,931.25,,0.95648,,0.76128,3.10994850168858,168,,44,69,,,,,,,10.6305084745763,,,159.375,18,228000,755.7828125,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2026-03-07,16:34:51.82637,19.83902,,,,,90.1960784313726,4500,10,6.25,0.5859375,0,0,0,195.8,14.00603,49.709696,0,0,183.2,,13.568,51.5866666666667,2.95847067078583,47.59608,71.6,75.2,,,98,975,,0.95648,,0.74176,2.95716956305667,232,,36,69,,,,,,,10.5117318435754,,,159.375,18,228000,755.7828125,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2026-03-07,16:34:52.03649,20.04924,,,,,89.8039215686274,4625,10,6.25,0.5859375,0,0,0,195.8,14.00603,49.709696,0,0,183.2,,13.568,53,2.87957811956488,47.59608,71.6,75.2,,,98,987.5,,0.95648,,0.74176,3.01751996230273,160,,46,69,,,,,,,10.5117318435754,,,159.375,18,228000,755.7828125,100,262.9,-40,0,,63.5,,0,207.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
